LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,AVG_BILL_AMT,AVG_PAY_AMT,LATE_PAYMENT_COUNT,CreditDefault
220000,1,1,2,31,-1,-1,-1,-1,-1,-1,7521,4023,5878,6452,5157,4159,4028,5892,6463,5163,4169,3733,33190,29448,0.8872551973485989,5531.666666666667,4908.0,0,0
80000,2,2,1,41,0,0,0,2,0,0,78032,59156,61063,56202,25775,24688,2130,5804,121,1003,853,1941,304916,11852,0.03886972149706804,50819.333333333336,1975.3333333333333,1,0
50000,1,2,1,46,-1,0,0,0,-1,0,1853,3656,4400,0,1704,3715,2000,1000,0,1704,2011,0,15328,6715,0.4380871607515658,2554.6666666666665,1119.1666666666667,0,0
240000,2,1,1,43,0,-1,-1,-2,-2,-2,8862,3220,0,0,0,0,3220,0,0,0,0,0,12082,3220,0.2665121668597914,2013.6666666666667,536.6666666666666,0,0
60000,2,2,2,29,0,0,0,0,0,0,27199,28358,28937,29614,30391,23159,1900,1400,1000,1100,1000,420,167658,6820,0.04067804697658328,27943.0,1136.6666666666667,0,0
30000,1,2,2,51,5,4,3,2,3,2,26551,25855,25146,26549,25849,25285,0,0,2113,0,0,2191,155235,4304,0.02772570618739331,25872.5,717.3333333333334,6,1
120000,1,1,1,51,0,0,2,0,0,0,125702,130461,131281,128594,117561,116732,8300,4500,4260,4595,4311,4280,750331,30246,0.04031020976075892,125055.16666666667,5041.0,1,0
50000,2,2,2,30,0,0,0,0,0,0,37522,38614,39671,40213,41064,43382,2000,2000,1500,1500,3000,2000,240466,12000,0.04990310480483728,40077.666666666664,2000.0,0,0
110000,2,2,2,33,0,0,0,0,0,0,103195,102713,103034,103112,94403,96072,5200,3804,4500,3400,3500,7700,602529,28104,0.046643398077105006,100421.5,4684.0,0,1
50000,2,2,2,27,1,2,0,0,2,2,51176,48900,48854,50243,51187,47551,0,2200,3700,2000,0,2000,297911,9900,0.03323140132455666,49651.833333333336,1650.0,4,1
300000,1,1,2,31,-1,-1,-1,-1,0,-1,2166,2894,8903,12445,24650,8339,2918,8974,12457,15113,8369,3832,59397,51663,0.8697914036062427,9899.5,8610.5,0,0
500000,1,1,2,32,0,-1,0,0,0,-1,18290,25287,24385,18168,4469,27796,25287,1037,363,89,27796,8000,118395,62572,0.528502048228388,19732.5,10428.666666666666,0,0
30000,2,2,1,45,1,2,2,2,2,2,13440,13923,17194,16625,17442,18016,1000,3500,0,1400,1000,1000,96640,7900,0.08174668874172185,16106.666666666666,1316.6666666666667,6,0
50000,1,3,1,49,0,0,0,2,0,0,10644,12163,14147,13626,15194,16929,2000,2500,0,2000,2000,2000,82703,10500,0.12696032792038983,13783.833333333334,1750.0,1,0
240000,1,3,1,55,0,0,0,0,0,0,25631,27047,26654,28065,29503,32042,2500,2000,2000,2000,3000,2000,168942,13500,0.07990908122314166,28157.0,2250.0,0,0
20000,2,2,1,48,-1,2,2,-1,0,-1,780,780,390,780,390,1735,390,0,780,0,1735,0,4855,2905,0.5983522142121525,809.1666666666666,484.1666666666667,2,0
250000,2,1,1,32,1,-1,0,0,0,0,-154973,59514,220765,180488,173140,170233,225066,198031,6069,4310,5752,4638,649167,443866,0.6837470173314417,108194.5,73977.66666666667,1,0
170000,2,2,2,45,-1,-1,-1,-1,0,-1,1638,1638,1638,3276,1638,1638,1638,1638,3276,0,1638,1638,11466,9828,0.8571428571428571,1911.0,1638.0,0,0
310000,2,1,2,28,-1,-1,2,-1,-1,-1,18877,18379,10327,17252,9917,33776,18417,48,17337,9965,33826,116,108528,79709,0.7344556243550051,18088.0,13284.833333333334,1,0
270000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
90000,2,3,1,49,0,0,0,0,0,0,104494,99941,95197,90508,85640,79775,3592,3382,3319,3172,4000,2360,555555,19825,0.035685035685035685,92592.5,3304.1666666666665,0,0
50000,2,2,1,46,-2,-1,-1,0,-1,-1,4640,2720,26461,11882,280,290,2720,26461,1034,280,300,1535,46273,32330,0.698679575562423,7712.166666666667,5388.333333333333,0,0
280000,2,1,2,30,-1,-1,-1,-2,-2,-2,26679,52223,25088,9427,2829,198,52223,25100,9427,2838,198,4139,116444,93925,0.80661090309505,19407.333333333332,15654.166666666666,0,0
70000,1,1,2,28,0,0,0,0,0,0,67857,69711,64947,26022,28575,21460,3000,1500,13959,3000,1500,4000,278572,26959,0.09677569892164324,46428.666666666664,4493.166666666667,0,0
20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
150000,2,2,1,26,0,0,-1,-1,-2,-2,115786,123423,5250,0,0,0,10000,5250,0,0,0,0,244459,15250,0.06238264903317121,40743.166666666664,2541.6666666666665,0,0
50000,1,3,1,37,3,2,2,0,0,0,30411,31130,30308,28902,29215,28963,1500,0,1016,1046,1129,869,178929,5560,0.031073777867198723,29821.5,926.6666666666666,3,1
20000,2,2,2,23,0,0,0,0,2,0,13858,15121,16472,18087,17499,17868,1500,1600,2200,0,650,1450,98905,7400,0.0748192710176432,16484.166666666668,1233.3333333333333,1,0
20000,2,2,1,32,3,2,0,0,0,0,20631,20010,19703,11084,10918,10985,0,1168,384,390,632,616,93331,3190,0.03417942591421928,15555.166666666666,531.6666666666666,2,1
80000,2,2,1,37,-1,-1,-1,-1,-1,-1,1480,3832,898,425,0,2791,3832,898,425,0,2791,0,9426,7946,0.8429874814343306,1571.0,1324.3333333333333,0,0
420000,2,1,2,29,0,0,0,-2,-2,-2,52898,16200,0,0,0,0,3000,0,0,0,0,84363,69098,87363,1.2643347130162956,11516.333333333334,14560.5,0,0
250000,2,1,1,37,0,0,0,0,0,0,13504,13486,14261,7019,7062,7242,1267,1310,232,238,279,122,62574,3448,0.05510275833413239,10429.0,574.6666666666666,0,0
50000,2,3,2,39,2,2,0,0,2,0,20039,19369,16586,18696,18100,18475,0,1280,2390,0,816,688,111265,5174,0.046501595290522627,18544.166666666668,862.3333333333334,3,1
150000,1,1,2,29,-2,-2,-2,-2,-2,-2,4583,6917,831,6469,5138,7810,6989,833,6488,5153,7833,7130,31748,34426,1.0843517701902483,5291.333333333333,5737.666666666667,0,0
50000,2,1,2,23,-1,-1,-1,-1,-1,-1,3430,2478,2299,4800,9810,660,2548,2321,4800,9810,660,2980,23477,23119,0.9847510329258423,3912.8333333333335,3853.1666666666665,0,0
30000,2,2,1,34,-1,-1,2,-1,-1,3,5088,996,888,656,1957,1536,996,0,656,1957,0,0,11121,3609,0.3245211761532236,1853.5,601.5,2,1
180000,2,2,2,33,-1,-1,-1,-1,-1,-1,437,0,437,0,4013,0,0,437,0,4013,0,1518,4887,5968,1.2211990996521382,814.5,994.6666666666666,0,1
480000,1,1,1,49,1,-1,-1,-1,-1,0,-220,38929,339176,33146,37337,33777,39149,344261,33312,37511,31383,10633,482145,496249,1.0292526107291375,80357.5,82708.16666666667,1,0
30000,2,3,1,62,0,0,0,0,0,0,18563,19647,20725,21774,22114,22607,1700,1700,1700,1000,1000,2000,125430,9100,0.07255042653272742,20905.0,1516.6666666666667,0,1
310000,1,1,1,40,-2,-2,-2,-2,-2,-2,-150,-150,-150,-150,-150,-150,0,0,0,0,0,0,-900,0,-0.0,-150.0,0.0,0,0
380000,2,3,1,35,0,0,0,0,0,0,18341,16681,16678,16650,17380,17074,2000,3000,2000,2000,2000,2000,102804,13000,0.12645422357106728,17134.0,2166.6666666666665,0,0
150000,2,1,2,35,1,-1,-1,-2,-2,-1,0,1070,-240,-240,-240,390,1070,0,0,0,1170,390,740,2630,3.554054054054054,123.33333333333333,438.3333333333333,1,0
160000,1,2,2,29,-1,-1,-1,-1,-1,-1,7002,6696,6062,4203,5780,12575,7229,6085,4230,5797,12589,6233,42318,42163,0.9963372560139894,7053.0,7027.166666666667,0,0
110000,2,2,2,29,0,0,0,0,0,0,113003,113269,110078,112466,111094,109243,5837,5454,5707,4156,4123,4368,669153,29645,0.0443022746666308,111525.5,4940.833333333333,0,0
100000,2,1,2,29,1,2,2,2,2,2,63542,66567,67564,67443,65106,70258,5000,3200,2500,0,6918,3520,400480,21138,0.05278166200559329,66746.66666666667,3523.0,6,0
60000,2,2,1,47,0,0,0,0,0,0,9253,56120,57614,58699,57302,51812,50000,3000,2700,3000,3000,3000,290800,64700,0.22248968363136176,48466.666666666664,10783.333333333334,0,0
50000,2,2,2,22,0,0,0,0,-1,0,50784,50670,50222,20013,39721,30526,2300,2000,1682,41803,1261,1200,241936,50246,0.20768302360954963,40322.666666666664,8374.333333333334,0,0
290000,1,1,1,36,1,-2,-1,-1,0,0,0,0,568,16166,16726,17427,0,568,16166,1000,1000,1000,50887,19734,0.38780042053962704,8481.166666666666,3289.0,1,0
250000,2,1,2,35,-2,-2,-2,-2,-2,-2,661,661,268,0,0,0,0,268,0,0,0,0,1590,268,0.16855345911949685,265.0,44.666666666666664,0,0
120000,2,3,2,53,-1,2,-1,-1,0,-1,1743,316,316,632,316,316,0,316,632,0,316,816,3639,2080,0.5715856004396812,606.5,346.6666666666667,1,0
50000,2,3,2,43,-1,-1,-1,-2,-2,-2,150,809,-60,-210,-360,-510,809,0,0,0,0,0,-181,809,-4.469613259668508,-30.166666666666668,134.83333333333334,0,0
130000,2,1,2,26,-2,-2,-2,-2,-2,-1,0,0,0,402,0,2054,0,0,402,0,2054,0,2456,2456,1.0,409.3333333333333,409.3333333333333,0,0
130000,1,2,1,35,0,0,0,0,-2,-2,8010,5932,4950,-2490,-37594,-21295,1500,1012,0,0,0,80000,-42487,82512,-1.9420528632287524,-7081.166666666667,13752.0,0,0
500000,2,2,1,37,0,0,0,0,0,0,71455,79079,73583,79481,115741,168319,10004,10104,10000,40000,10000,10000,587658,90108,0.15333408206814167,97943.0,15018.0,0,0
450000,2,1,2,36,-1,-1,-1,-2,-2,-2,1866,4575,0,0,0,0,4579,0,0,0,0,0,6441,4579,0.7109144542772862,1073.5,763.1666666666666,0,0
80000,1,2,2,27,0,0,0,0,0,0,38220,33962,31297,27679,7689,8802,3000,1000,730,2015,1000,2000,147649,9745,0.06600112428800736,24608.166666666668,1624.1666666666667,0,0
20000,1,3,2,28,1,2,0,0,0,0,5653,5419,6365,6608,7001,7233,0,1200,350,500,500,300,38279,2850,0.07445335562580005,6379.833333333333,475.0,2,1
370000,2,2,1,45,0,0,0,0,0,2,155124,162526,168389,338660,221808,222304,10000,10000,10000,114000,10000,0,1268811,154000,0.12137347485165245,211468.5,25666.666666666668,1,0
30000,1,2,1,42,0,0,2,0,0,0,18583,20940,20306,20965,21625,22055,2975,0,1000,1000,790,816,124474,6581,0.052870478975529024,20745.666666666668,1096.8333333333333,1,1
50000,2,2,1,42,0,0,0,0,0,0,27901,24898,23702,18327,17996,15938,1770,1194,564,1500,1000,2000,128762,8028,0.06234758702101552,21460.333333333332,1338.0,0,0
70000,2,3,1,24,0,0,0,0,0,0,66380,68083,50822,31179,28686,10806,4000,3012,5000,2000,3000,3000,255956,20012,0.07818531310068919,42659.333333333336,3335.3333333333335,0,0
20000,2,2,1,23,2,0,0,0,2,0,16219,17626,18398,19052,15429,9199,1674,1446,1100,0,379,1085,95923,5684,0.05925586147222251,15987.166666666666,947.3333333333334,2,1
20000,2,2,2,47,0,0,0,-1,-1,-2,20151,19419,19864,4723,0,0,2000,2013,4731,0,0,0,64157,8744,0.1362906619698552,10692.833333333334,1457.3333333333333,0,0
40000,1,1,1,34,-1,-1,-1,-1,-1,-1,7018,7402,8374,7505,7515,9120,7419,8382,7505,7515,9120,6180,46934,46121,0.9826778028721183,7822.333333333333,7686.833333333333,0,0
80000,1,2,1,36,-1,-1,0,0,0,0,9097,31091,34651,26569,20082,25535,31091,20000,5000,10000,10000,0,147025,76091,0.5175378337017514,24504.166666666668,12681.833333333334,0,0
200000,1,2,2,28,-1,0,0,0,-1,-1,29804,30892,25355,21666,15404,11559,20044,10198,15083,15450,11593,18784,134680,91152,0.6768042768042768,22446.666666666668,15192.0,0,0
30000,2,2,1,45,1,2,2,2,2,2,23155,22490,26789,26065,27408,26831,0,5000,0,2084,0,2305,152738,9389,0.06147127761264387,25456.333333333332,1564.8333333333333,6,1
120000,2,2,1,44,0,0,0,0,0,0,16407,17433,18444,18810,19218,21385,1296,1307,673,711,2500,793,111697,7280,0.06517632523702517,18616.166666666668,1213.3333333333333,0,0
470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,2002818,55690,0.027805821597369308,333803.0,9281.666666666666,4,0
30000,2,2,2,25,-1,2,2,0,0,0,4471,5747,5509,6260,7654,8522,1500,0,1000,1500,1000,800,38163,5800,0.15197966616880224,6360.5,966.6666666666666,2,0
50000,1,1,1,57,0,0,0,0,0,0,42624,39943,7218,6946,6808,6542,2173,1248,366,500,384,500,110081,5171,0.0469745005950164,18346.833333333332,861.8333333333334,0,0
170000,1,3,1,47,-2,-2,-2,-2,-2,-2,1521,0,0,0,0,0,0,0,0,0,0,0,1521,0,0.0,253.5,0.0,0,0
200000,2,1,2,23,0,0,0,0,0,0,72853,73688,56073,57790,58356,60135,2933,2100,2659,2100,2700,2599,378895,15091,0.03982897636548384,63149.166666666664,2515.1666666666665,0,0
70000,2,1,2,23,0,0,0,0,0,0,45707,40238,36620,32163,29620,23384,1931,1626,1760,841,1000,1000,207732,8158,0.03927175399071881,34622.0,1359.6666666666667,0,0
260000,2,1,2,27,-1,-1,-1,0,0,0,37003,1105,2490,17445,1795,278,1305,2690,15650,0,278,2500,60116,22423,0.3729955419522257,10019.333333333334,3737.1666666666665,0,0
100000,2,2,1,55,2,2,2,2,2,2,44400,47439,48385,49285,50176,51228,4100,2000,2000,2000,2000,0,290913,12100,0.04159319109149471,48485.5,2016.6666666666667,6,1
290000,2,2,1,48,-1,-1,-1,-1,-1,-1,31386,31394,1369,15010,3280,0,31401,1369,15010,3280,0,3357,82439,54417,0.6600880651148122,13739.833333333334,9069.5,0,0
210000,2,2,1,34,0,0,0,0,0,0,14724,16465,17694,18892,20566,23226,2000,1500,1500,2000,3000,2000,111567,12000,0.10755868670843528,18594.5,2000.0,0,0
250000,1,1,2,30,1,-2,-2,-1,-1,-1,0,0,0,700,150,200,0,0,700,150,200,0,1050,1050,1.0,175.0,175.0,1,0
140000,2,2,3,28,0,0,0,0,0,0,138901,140732,140661,100656,49783,49310,5600,5500,2650,36000,1000,620,620043,51370,0.08284909272421428,103340.5,8561.666666666666,0,1
50000,2,1,2,25,0,0,0,0,0,0,38153,34476,25857,26621,27178,28038,1700,2000,1500,1000,1300,1300,180323,8800,0.04880131763557616,30053.833333333332,1466.6666666666667,0,0
70000,2,1,2,27,0,0,0,0,0,0,42825,47047,62703,28945,16345,21163,5000,20000,10000,6000,5000,8000,219028,54000,0.2465438208813485,36504.666666666664,9000.0,0,0
230000,2,2,2,24,0,0,0,0,0,0,24973,24974,25566,23427,28229,31355,5000,5000,2100,5229,3355,4598,158524,25282,0.15948373747823674,26420.666666666668,4213.666666666667,0,0
200000,1,1,1,37,-1,-1,0,0,0,0,2896,10706,10323,8440,4963,10222,10720,3014,1027,2022,10017,2030,47550,28830,0.6063091482649843,7925.0,4805.0,0,1
230000,2,2,1,38,0,0,0,0,0,0,10906,9692,9162,10466,9426,8099,1364,1393,2003,1000,1000,500,57751,7260,0.1257121088812315,9625.166666666666,1210.0,0,0
120000,2,2,2,29,0,0,0,2,-1,0,9102,10626,15003,9270,46193,30774,2000,5000,0,49920,1500,4000,120968,62420,0.5160042325243039,20161.333333333332,10403.333333333334,1,0
50000,2,2,1,46,0,0,0,0,0,0,48095,26873,27774,28387,28982,29599,1500,1387,1000,980,1026,843,189710,6736,0.03550682620842338,31618.333333333332,1122.6666666666667,0,0
140000,1,1,2,35,-1,-1,-1,-1,-1,-1,325,537,4233,857,325,325,537,4233,857,325,325,954,6602,7231,1.0952741593456528,1100.3333333333333,1205.1666666666667,0,0
30000,2,2,2,25,2,2,2,2,3,2,300,300,300,1126,826,676,0,0,828,0,0,31496,3528,32324,9.162131519274377,588.0,5387.333333333333,6,0
180000,2,2,2,29,0,0,2,0,0,0,85465,95546,93000,93526,66726,42668,11508,0,2340,1850,4000,0,476931,19698,0.04130157192549866,79488.5,3283.0,1,0
360000,1,3,1,32,-2,-2,-2,-2,-2,-2,33597,-1,-1,-1,-1,-1,0,0,0,0,0,0,33592,0,0.0,5598.666666666667,0.0,0,0
50000,2,2,2,26,0,0,0,0,0,0,29356,30483,31180,18401,18785,19248,1603,1300,658,680,773,524,147453,5538,0.0375577302598116,24575.5,923.0,0,1
310000,1,1,1,43,-1,2,-1,-1,-1,-1,2432,261,2745,-626,110,-154,0,4000,0,1000,0,0,4768,5000,1.0486577181208054,794.6666666666666,833.3333333333334,1,0
140000,2,2,1,36,-1,-1,-1,-1,-1,-1,326,501,1251,0,2106,652,501,1251,0,2106,652,0,4836,4510,0.9325889164598842,806.0,751.6666666666666,0,1
20000,1,2,2,34,-2,-2,-2,-2,-2,-2,2199,1530,750,2280,1500,780,1530,750,1140,3000,780,0,9039,7200,0.7965482907401261,1506.5,1200.0,0,0
240000,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1
430000,2,1,2,39,-2,-1,-1,-1,-1,-1,673,4549,7566,987,4870,975,4576,7642,990,4889,981,317,19620,19395,0.9885321100917431,3270.0,3232.5,0,0
100000,1,1,2,39,-1,-1,-1,-1,-1,-1,1442,1261,1411,1411,1075,1139,1261,1411,1411,1075,1500,0,7739,6658,0.8603178705259077,1289.8333333333333,1109.6666666666667,0,0
130000,2,1,2,33,2,2,0,0,0,0,73250,71473,73892,74400,62134,63430,0,3572,2645,1813,1878,2210,418579,12118,0.02895032956741738,69763.16666666667,2019.6666666666667,2,1
60000,2,2,1,24,0,0,0,0,0,2,23851,24404,21849,18474,15488,11348,1700,2000,1200,1000,0,3500,115414,9400,0.08144592510440675,19235.666666666668,1566.6666666666667,1,1
280000,2,2,2,34,-1,-1,2,-1,-1,-1,38,34163,32800,131200,3950,0,34163,0,131200,3950,0,716,202151,170029,0.8410989804650979,33691.833333333336,28338.166666666668,1,0
100000,1,1,2,26,-1,-1,-1,-1,-1,-1,567,390,508,0,4580,2274,390,508,0,4580,2274,0,8319,7752,0.9318427695636495,1386.5,1292.0,0,0
80000,2,2,1,35,0,0,-2,-2,-2,-2,76978,0,0,0,0,0,0,0,0,0,0,0,76978,0,0.0,12829.666666666666,0.0,0,0
200000,2,2,1,49,-1,-1,2,0,0,0,3024,11080,8736,26383,27959,20360,10000,0,20000,10000,5000,1520,97542,46520,0.47692276147710727,16257.0,7753.333333333333,1,0
200000,2,2,2,28,-1,-1,-1,2,2,-2,4571,0,2983,2780,0,0,0,2983,0,0,0,3125,10334,6108,0.5910586413779756,1722.3333333333333,1018.0,2,0
360000,1,0,2,30,0,0,-1,0,0,-1,40250,23022,12272,34345,36777,30,23000,12280,25007,25008,1767,3300,146696,90362,0.6159813491847085,24449.333333333332,15060.333333333334,0,0
130000,1,1,2,38,0,0,0,-2,-2,-2,131197,133400,0,0,0,0,7000,0,0,0,0,0,264597,7000,0.026455326402037817,44099.5,1166.6666666666667,0,0
240000,2,2,2,30,-2,-2,-2,-2,-2,-2,92,92,92,0,92,0,92,92,0,92,0,1883,368,2159,5.866847826086956,61.333333333333336,359.8333333333333,0,0
180000,2,2,1,32,-1,2,-1,0,-1,-1,1991,991,7658,1000,1650,1000,0,7667,0,1650,1000,2000,14290,12317,0.8619314205738279,2381.6666666666665,2052.8333333333335,1,0
420000,1,1,1,59,0,0,0,0,0,0,175795,160687,139704,100178,62967,49259,5300,4976,4899,3074,2023,3000,688590,23272,0.03379659884691907,114765.0,3878.6666666666665,0,0
450000,1,1,1,42,-1,2,-1,-1,-1,-2,3566,240,1718,2284,-561,-1477,0,2000,2300,0,590,0,5770,4890,0.8474870017331022,961.6666666666666,815.0,1,1
180000,1,2,2,43,0,0,0,0,0,0,164222,169073,171820,160018,164717,151235,7500,5900,6000,7000,7000,5000,981085,38400,0.03914033952205976,163514.16666666666,6400.0,0,0
190000,2,1,2,33,-2,-2,-2,-2,-2,-2,211,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,20545,32771,1.5950839620345583,3424.1666666666665,5461.833333333333,0,0
120000,1,3,1,38,0,0,0,0,0,0,40538,41870,58882,59862,51172,52533,1988,18000,1857,1723,2075,1500,304857,27143,0.08903518698930975,50809.5,4523.833333333333,0,0
190000,2,3,1,38,0,0,0,0,0,0,89619,103095,110000,115674,121313,15538,15000,10000,5674,11313,5538,18272,555239,65797,0.11850212250940587,92539.83333333333,10966.166666666666,0,0
440000,2,1,2,29,0,0,0,0,0,0,169661,167199,158520,156977,157963,151936,8071,9021,7013,6013,6028,6010,962256,42156,0.04380954756322642,160376.0,7026.0,0,0
50000,1,2,2,24,-1,-1,0,0,0,0,90,6560,7029,1734,916,18864,7396,1459,1000,18,18784,1000,35193,29657,0.8426959906799648,5865.5,4942.833333333333,0,0
50000,2,3,2,42,0,0,0,0,0,0,2389,3405,4414,4653,4596,4688,1064,1073,312,166,168,174,24145,2957,0.1224684199627252,4024.1666666666665,492.8333333333333,0,0
380000,2,3,1,44,0,0,0,0,-1,-1,7234,4772,4519,3818,4096,4058,1500,2000,2023,4102,4448,7274,28497,21347,0.7490963961118714,4749.5,3557.8333333333335,0,0
50000,2,1,2,22,0,-1,-1,-1,-1,-1,4124,1070,0,1217,3766,381,1070,0,1217,3766,381,1980,10558,8414,0.7969312369767001,1759.6666666666667,1402.3333333333333,0,0
60000,1,2,2,41,0,-1,-1,-1,-1,-1,14895,6750,5784,5246,3760,11411,6750,5784,5246,3760,11411,7435,47846,40386,0.844083099945659,7974.333333333333,6731.0,0,0
300000,1,2,1,37,-2,-2,-1,-1,0,0,3016,24038,6221,33999,24985,25743,12165,6252,34042,66,14062,3081,118002,69668,0.590396772936052,19667.0,11611.333333333334,0,0
80000,2,2,1,44,0,0,0,0,0,0,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,224492,30554,0.13610284553569837,37415.333333333336,5092.333333333333,0,0
180000,2,2,2,28,1,2,2,0,0,0,172850,182810,169529,153501,136920,139506,14400,402,5166,5000,5030,5391,955116,35389,0.0370520439402125,159186.0,5898.166666666667,3,1
180000,1,1,2,27,0,0,0,0,0,0,94450,96632,99127,100581,102800,104931,4600,5000,4000,4000,4000,4200,598521,25800,0.043106256923315975,99753.5,4300.0,0,0
50000,1,2,1,26,1,4,3,2,2,3,13294,12799,12311,11816,14014,13506,0,0,0,2394,0,0,77740,2394,0.030794957550810395,12956.666666666666,399.0,6,1
360000,2,2,2,41,0,0,0,0,0,0,352538,360648,339204,282520,290521,27792,14152,15000,15000,15004,5071,5168,1653223,69395,0.041975583451234345,275537.1666666667,11565.833333333334,0,1
80000,2,3,2,52,0,0,0,0,0,0,73056,74736,65581,63939,65278,66578,2953,2333,2288,2369,2385,2458,409168,14786,0.03613674578657178,68194.66666666667,2464.3333333333335,0,1
360000,1,2,1,49,1,-2,-1,-1,-2,-2,0,0,8209,-41,-41,-41,0,8209,0,0,0,0,8086,8209,1.0152114766262677,1347.6666666666667,1368.1666666666667,1,1
160000,2,1,1,38,-1,-1,-1,-1,2,-1,4473,4664,5969,18941,16578,12652,4664,5969,18941,0,12652,1916,63277,44142,0.6975994437157261,10546.166666666666,7357.0,1,0
110000,1,3,2,29,0,0,0,0,0,2,64351,64739,75697,86483,97054,105553,1415,12182,12201,12403,10350,3000,493877,51551,0.10438024042423519,82312.83333333333,8591.833333333334,1,1
120000,2,2,2,24,0,0,0,0,0,0,69725,66918,65838,61527,59620,60767,3008,2319,2151,2200,2300,2100,384395,14078,0.03662378542905085,64065.833333333336,2346.3333333333335,0,0
50000,2,2,2,31,2,0,0,2,2,2,28133,29461,32067,31252,32633,33965,1800,3400,0,1900,2000,0,187511,9100,0.04853048621147559,31251.833333333332,1516.6666666666667,4,1
170000,1,1,2,42,0,0,0,0,0,0,166708,85607,88228,91719,97759,99905,4000,4000,5000,7500,4000,5000,629926,29500,0.04683089759749558,104987.66666666667,4916.666666666667,0,0
50000,1,2,1,39,2,3,2,0,0,0,17150,16582,17014,17721,18184,20008,0,1000,1592,1055,2421,0,106659,6068,0.056891589082965335,17776.5,1011.3333333333334,3,1
30000,1,2,2,24,0,0,2,0,0,0,22885,25886,25172,27239,57036,28789,3700,0,2500,2100,3000,1700,187007,13000,0.06951611437005031,31167.833333333332,2166.6666666666665,1,1
30000,2,2,1,56,0,0,0,2,0,0,10232,11564,14099,13580,13657,16356,1510,3042,0,600,2942,600,79488,8694,0.109375,13248.0,1449.0,1,1
200000,2,3,1,41,-1,-1,-1,-1,-1,2,3000,187,1306,3142,3332,1686,187,1306,3332,1686,0,1496,12653,8007,0.6328143523275113,2108.8333333333335,1334.5,1,0
20000,1,2,2,29,0,0,0,0,0,-2,3785,4871,7817,7977,0,0,1154,3100,160,0,0,0,24450,4414,0.18053169734151328,4075.0,735.6666666666666,0,1
50000,2,2,1,27,0,0,0,0,0,0,48292,47171,37779,28424,29133,27509,2300,1900,1500,1194,1000,1000,218308,8894,0.040740605016765304,36384.666666666664,1482.3333333333333,0,0
200000,1,1,1,39,0,0,0,0,2,2,303347,171592,176615,185049,188375,183069,6500,8051,13000,6500,0,6700,1208047,40751,0.03373295906533438,201341.16666666666,6791.833333333333,2,0
500000,2,1,1,35,0,0,0,0,0,0,35176,36193,44157,48322,21593,13866,2504,10004,5178,1047,2019,1004,199307,21756,0.10915823327830934,33217.833333333336,3626.0,0,1
50000,1,2,2,22,2,2,2,0,0,0,50262,51040,35046,28893,28772,27521,2009,5,1200,2000,1100,3405,221534,9719,0.04387136963174953,36922.333333333336,1619.8333333333333,3,0
20000,2,1,2,24,0,0,0,0,0,0,18821,18714,18942,20179,20204,20239,2000,1300,1500,2500,1000,1000,117099,9300,0.07941997796736094,19516.5,1550.0,0,0
20000,2,2,1,37,0,0,0,0,0,0,19969,19568,19189,13708,11467,10614,1400,2000,1500,1000,1000,2000,94515,8900,0.09416494736285246,15752.5,1483.3333333333333,0,0
100000,2,2,1,36,1,2,2,2,0,0,79695,77855,83945,81702,83232,84947,0,7400,0,3000,3100,3400,491376,16900,0.034393214157793624,81896.0,2816.6666666666665,4,1
20000,2,2,2,46,0,0,0,0,0,0,15717,16724,18051,18759,19132,19684,1276,1603,1311,684,860,874,108067,6608,0.06114725124228488,18011.166666666668,1101.3333333333333,0,0
180000,1,1,2,27,0,0,0,0,-1,0,212751,205797,206670,31546,141189,138880,40000,37000,3270,194989,5753,5000,936833,286012,0.30529667507442626,156138.83333333334,47668.666666666664,0,0
240000,2,2,2,29,0,0,0,0,0,0,238225,243044,239228,243318,195320,196664,9000,10500,10000,7000,7300,7439,1355799,51239,0.037792475138276396,225966.5,8539.833333333334,0,0
50000,1,2,1,28,0,0,0,-2,-2,-2,49139,50125,0,0,0,0,2500,0,0,0,0,0,99264,2500,0.02518536428110896,16544.0,416.6666666666667,0,0
310000,2,2,2,27,-1,-1,-1,-1,0,-1,1261,1261,1261,1651,390,390,1261,1261,1651,0,390,390,6214,4953,0.797071129707113,1035.6666666666667,825.5,0,1
